"Date","station_name","pm25_value","measurement_quality","Latitude","Longitude","Altitude..m."
"2014-06-10","Saltash Callington Road",10,"V",50.411463,-4.227678,65
"2014-06-10","Southampton Centre",10,"V",50.90814,-1.395778,7
"2014-06-10","Southend-on-Sea",8,"V",51.544206,0.678408,37
"2014-06-10","Stanford-le-Hope Roadside",7,"V",51.518167,0.439548,18
"2014-06-10","Stockton-on-Tees Eaglescliffe",13,"V",54.516667,-1.358547,29
"2014-06-10","Stoke-on-Trent Centre",7,"V",53.02821,-2.175133,172
"2014-06-10","Storrington Roadside",7,"V",50.916932,-0.449548,41
"2014-06-10","Sunderland Silksworth",14,"V",54.88361,-1.406878,110
"2014-06-10","Swansea Roadside",9,"V",51.632696,-3.947374,61
"2014-06-10","Wigan Centre",10,"V",53.54914,-2.638139,45
"2014-06-10","York Bootham",10,"V",53.967513,-1.086514,15
"2014-06-10","York Fishergate",11,"V",53.951889,-1.075861,16
"2014-06-11","Aberdeen",6,"V",57.15736,-2.094278,20
"2014-06-11","Auchencorth Moss",7,"V",55.79216,-3.2429,260
"2014-06-11","Barnstaple A39",7,"V",51.074793,-4.041924,13
"2014-06-11","Belfast Centre",8,"V",54.59965,-5.928833,10
"2014-06-11","Birmingham Acocks Green",8,"V",52.437165,-1.829999,134
"2014-06-11","Birmingham Tyburn",10,"V",52.511722,-1.830583,93
"2014-06-11","Birmingham Tyburn Roadside",9,"V",52.512194,-1.830861,93
"2014-06-11","Blackpool Marton",5,"V",53.80489,-3.007175,16
"2014-06-11","Cardiff Centre",7,"V",51.48178,-3.17625,12
"2014-06-11","Carlisle Roadside",12,"V",54.894834,-2.945307,11
"2014-06-11","Chepstow A48",11,"V",51.638094,-2.678731,67
"2014-06-11","Chesterfield Roadside",6,"V",53.231722,-1.456944,96
"2014-06-11","Derry",6,"V",55.001225,-7.329115,32
"2014-06-11","Eastbourne",10,"V",50.805778,0.271611,7
"2014-06-11","Edinburgh St Leonards",7,"V",55.945589,-3.182186,81
"2014-06-11","Glasgow Kerbside",13,"V",55.85917,-4.258889,10
"2014-06-11","Glasgow Townhead",6,"V",55.865782,-4.243631,40
"2014-06-11","Grangemouth",5,"V",56.010319,-3.704399,4
"2014-06-11","Haringey Roadside",12,"V",51.5993,-0.068218,10
"2014-06-11","Harwell",8,"V",51.571078,-1.325283,126
"2014-06-11","Hull Freetown",8,"V",53.74878,-0.341222,4
"2014-06-11","Leamington Spa",9,"V",52.28881,-1.533119,55
"2014-06-11","Leamington Spa Rugby Road",7,"V",52.294884,-1.542911,66
"2014-06-11","Leeds Centre",6,"V",53.80378,-1.546472,78
"2014-06-11","Leeds Headingley Kerbside",8,"V",53.819972,-1.576361,85
"2014-06-11","Leicester University",10,"V",52.619823,-1.127311,83
"2014-06-11","Liverpool Speke",6,"V",53.34633,-2.844333,26
"2014-06-11","London Bexley",11,"V",51.46603,0.184806,13
"2014-06-11","London Bloomsbury",10,"V",51.52229,-0.125889,20
"2014-06-11","London Eltham",8,"V",51.45258,0.070766,60
"2014-06-11","London Harlington",10,"V",51.48879,-0.441614,35
"2014-06-11","London Harrow Stanmore",9,"V",51.617333,-0.298777,79
"2014-06-11","London Marylebone Road",13,"V",51.52253,-0.154611,35
"2014-06-11","London N. Kensington",12,"V",51.52105,-0.213492,5
"2014-06-11","Manchester Piccadilly",6,"V",53.48152,-2.237881,57
"2014-06-11","Middlesbrough",7,"V",54.569297,-1.220874,10
"2014-06-11","Newcastle Centre",5,"V",54.97825,-1.610528,45
"2014-06-11","Newport",11,"V",51.601203,-2.977281,24
"2014-06-11","Norwich Lakenfields",8,"V",52.614193,1.301976,36
"2014-06-11","Oxford St Ebbes",6,"V",51.744806,-1.260278,58
"2014-06-11","Plymouth Centre",8,"V",50.37167,-4.142361,18
"2014-06-11","Portsmouth",14,"V",50.82881,-1.068583,5
"2014-06-11","Preston",7,"V",53.76559,-2.680353,40
"2014-06-11","Rochester Stoke",15,"V",51.45617,0.634889,14
"2014-06-11","Salford Eccles",11,"V",53.48481,-2.334139,30
"2014-06-11","Saltash Callington Road",10,"V",50.411463,-4.227678,65
"2014-06-11","Southampton Centre",12,"V",50.90814,-1.395778,7
"2014-06-11","Southend-on-Sea",8,"V",51.544206,0.678408,37
"2014-06-11","Stanford-le-Hope Roadside",9,"V",51.518167,0.439548,18
"2014-06-11","Stockton-on-Tees Eaglescliffe",5,"V",54.516667,-1.358547,29
"2014-06-11","Stoke-on-Trent Centre",8,"V",53.02821,-2.175133,172
"2014-06-11","Storrington Roadside",9,"V",50.916932,-0.449548,41
"2014-06-11","Sunderland Silksworth",10,"V",54.88361,-1.406878,110
"2014-06-11","Swansea Roadside",10,"V",51.632696,-3.947374,61
"2014-06-11","Wigan Centre",8,"V",53.54914,-2.638139,45
"2014-06-11","York Bootham",8,"V",53.967513,-1.086514,15
"2014-06-11","York Fishergate",7,"V",53.951889,-1.075861,16
"2014-06-12","Auchencorth Moss",10,"V",55.79216,-3.2429,260
"2014-06-12","Barnstaple A39",7,"V",51.074793,-4.041924,13
"2014-06-12","Belfast Centre",10,"V",54.59965,-5.928833,10
"2014-06-12","Birmingham Acocks Green",10,"V",52.437165,-1.829999,134
"2014-06-12","Birmingham Tyburn",10,"V",52.511722,-1.830583,93
"2014-06-12","Birmingham Tyburn Roadside",11,"V",52.512194,-1.830861,93
"2014-06-12","Blackpool Marton",5,"V",53.80489,-3.007175,16
"2014-06-12","Cardiff Centre",9,"V",51.48178,-3.17625,12
"2014-06-12","Carlisle Roadside",12,"V",54.894834,-2.945307,11
"2014-06-12","Chatham Roadside",12,"V",51.374264,0.54797,80
"2014-06-12","Chepstow A48",12,"V",51.638094,-2.678731,67
"2014-06-12","Chesterfield Roadside",8,"V",53.231722,-1.456944,96
"2014-06-12","Coventry Allesley",9,"V",52.411563,-1.560228,98
"2014-06-12","Derry",9,"V",55.001225,-7.329115,32
"2014-06-12","Eastbourne",11,"V",50.805778,0.271611,7
"2014-06-12","Edinburgh St Leonards",9,"V",55.945589,-3.182186,81
"2014-06-12","Glasgow Kerbside",16,"V",55.85917,-4.258889,10
"2014-06-12","Glasgow Townhead",8,"V",55.865782,-4.243631,40
"2014-06-12","Grangemouth",8,"V",56.010319,-3.704399,4
"2014-06-12","Haringey Roadside",15,"V",51.5993,-0.068218,10
"2014-06-12","Harwell",11,"V",51.571078,-1.325283,126
"2014-06-12","Hull Freetown",7,"V",53.74878,-0.341222,4
"2014-06-12","Leamington Spa",10,"V",52.28881,-1.533119,55
"2014-06-12","Leamington Spa Rugby Road",8,"V",52.294884,-1.542911,66
"2014-06-12","Leeds Centre",7,"V",53.80378,-1.546472,78
"2014-06-12","Leeds Headingley Kerbside",8,"V",53.819972,-1.576361,85
"2014-06-12","Leicester University",11,"V",52.619823,-1.127311,83
"2014-06-12","Liverpool Speke",7,"V",53.34633,-2.844333,26
"2014-06-12","London Bexley",16,"V",51.46603,0.184806,13
"2014-06-12","London Bloomsbury",14,"V",51.52229,-0.125889,20
"2014-06-12","London Eltham",12,"V",51.45258,0.070766,60
"2014-06-12","London Harlington",12,"V",51.48879,-0.441614,35
"2014-06-12","London Harrow Stanmore",11,"V",51.617333,-0.298777,79
"2014-06-12","London Marylebone Road",14,"V",51.52253,-0.154611,35
"2014-06-12","London N. Kensington",17,"V",51.52105,-0.213492,5
"2014-06-12","Manchester Piccadilly",8,"V",53.48152,-2.237881,57
"2014-06-12","Middlesbrough",9,"V",54.569297,-1.220874,10
"2014-06-12","Newcastle Centre",6,"V",54.97825,-1.610528,45
"2014-06-12","Newport",12,"V",51.601203,-2.977281,24
"2014-06-12","Norwich Lakenfields",10,"V",52.614193,1.301976,36
"2014-06-12","Oxford St Ebbes",8,"V",51.744806,-1.260278,58
"2014-06-12","Plymouth Centre",8,"V",50.37167,-4.142361,18
"2014-06-12","Portsmouth",16,"V",50.82881,-1.068583,5
"2014-06-12","Preston",8,"V",53.76559,-2.680353,40
"2014-06-12","Rochester Stoke",19,"V",51.45617,0.634889,14
"2014-06-12","Salford Eccles",13,"V",53.48481,-2.334139,30
"2014-06-12","Saltash Callington Road",9,"V",50.411463,-4.227678,65
"2014-06-12","Southampton Centre",13,"V",50.90814,-1.395778,7
"2014-06-12","Southend-on-Sea",9,"V",51.544206,0.678408,37
"2014-06-12","Stanford-le-Hope Roadside",12,"V",51.518167,0.439548,18
"2014-06-12","Stockton-on-Tees Eaglescliffe",6,"V",54.516667,-1.358547,29
"2014-06-12","Stoke-on-Trent Centre",11,"V",53.02821,-2.175133,172
"2014-06-12","Storrington Roadside",10,"V",50.916932,-0.449548,41
"2014-06-12","Sunderland Silksworth",11,"V",54.88361,-1.406878,110
"2014-06-12","Swansea Roadside",11,"V",51.632696,-3.947374,61
"2014-06-12","Wigan Centre",10,"V",53.54914,-2.638139,45
"2014-06-12","York Bootham",8,"V",53.967513,-1.086514,15
"2014-06-12","York Fishergate",8,"V",53.951889,-1.075861,16
"2014-06-13","Aberdeen",10,"V",57.15736,-2.094278,20
"2014-06-13","Auchencorth Moss",11,"V",55.79216,-3.2429,260
"2014-06-13","Barnstaple A39",6,"V",51.074793,-4.041924,13
"2014-06-13","Belfast Centre",10,"V",54.59965,-5.928833,10
"2014-06-13","Birmingham Acocks Green",11,"V",52.437165,-1.829999,134
"2014-06-13","Birmingham Tyburn",11,"V",52.511722,-1.830583,93
"2014-06-13","Birmingham Tyburn Roadside",14,"V",52.512194,-1.830861,93
"2014-06-13","Blackpool Marton",8,"V",53.80489,-3.007175,16
"2014-06-13","Cardiff Centre",10,"V",51.48178,-3.17625,12
"2014-06-13","Carlisle Roadside",13,"V",54.894834,-2.945307,11
"2014-06-13","Chatham Roadside",15,"V",51.374264,0.54797,80
"2014-06-13","Chepstow A48",13,"V",51.638094,-2.678731,67
"2014-06-13","Chesterfield Roadside",7,"V",53.231722,-1.456944,96
"2014-06-13","Coventry Allesley",10,"V",52.411563,-1.560228,98
"2014-06-13","Derry",6,"V",55.001225,-7.329115,32
"2014-06-13","Eastbourne",13,"V",50.805778,0.271611,7
"2014-06-13","Edinburgh St Leonards",11,"V",55.945589,-3.182186,81
"2014-06-13","Glasgow Kerbside",17,"V",55.85917,-4.258889,10
"2014-06-13","Glasgow Townhead",8,"V",55.865782,-4.243631,40
"2014-06-13","Grangemouth",9,"V",56.010319,-3.704399,4
"2014-06-13","Haringey Roadside",16,"V",51.5993,-0.068218,10
"2014-06-13","Harwell",13,"V",51.571078,-1.325283,126
"2014-06-13","Hull Freetown",9,"V",53.74878,-0.341222,4
"2014-06-13","Leamington Spa",12,"V",52.28881,-1.533119,55
"2014-06-13","Leamington Spa Rugby Road",11,"V",52.294884,-1.542911,66
"2014-06-13","Leeds Centre",6,"V",53.80378,-1.546472,78
"2014-06-13","Leeds Headingley Kerbside",10,"V",53.819972,-1.576361,85
"2014-06-13","Leicester University",10,"V",52.619823,-1.127311,83
"2014-06-13","Liverpool Speke",10,"V",53.34633,-2.844333,26
"2014-06-13","London Bexley",16,"V",51.46603,0.184806,13
"2014-06-13","London Bloomsbury",17,"V",51.52229,-0.125889,20
"2014-06-13","London Eltham",11,"V",51.45258,0.070766,60
"2014-06-13","London Harlington",14,"V",51.48879,-0.441614,35
"2014-06-13","London Harrow Stanmore",13,"V",51.617333,-0.298777,79
"2014-06-13","London Marylebone Road",15,"V",51.52253,-0.154611,35
"2014-06-13","London N. Kensington",16,"V",51.52105,-0.213492,5
"2014-06-13","Manchester Piccadilly",8,"V",53.48152,-2.237881,57
"2014-06-13","Newcastle Centre",7,"V",54.97825,-1.610528,45
"2014-06-13","Newport",12,"V",51.601203,-2.977281,24
"2014-06-13","Norwich Lakenfields",12,"V",52.614193,1.301976,36
"2014-06-13","Nottingham Centre",10,"V",52.95473,-1.146447,41
"2014-06-13","Oxford St Ebbes",9,"V",51.744806,-1.260278,58
"2014-06-13","Plymouth Centre",7,"V",50.37167,-4.142361,18
"2014-06-13","Portsmouth",18,"V",50.82881,-1.068583,5
"2014-06-13","Preston",10,"V",53.76559,-2.680353,40
"2014-06-13","Rochester Stoke",22,"V",51.45617,0.634889,14
"2014-06-13","Salford Eccles",13,"V",53.48481,-2.334139,30
"2014-06-13","Saltash Callington Road",8,"V",50.411463,-4.227678,65
"2014-06-13","Southampton Centre",13,"V",50.90814,-1.395778,7
"2014-06-13","Southend-on-Sea",13,"V",51.544206,0.678408,37
"2014-06-13","Stanford-le-Hope Roadside",14,"V",51.518167,0.439548,18
"2014-06-13","Stockton-on-Tees Eaglescliffe",8,"V",54.516667,-1.358547,29
"2014-06-13","Stoke-on-Trent Centre",12,"V",53.02821,-2.175133,172
"2014-06-13","Sunderland Silksworth",12,"V",54.88361,-1.406878,110
"2014-06-13","Swansea Roadside",9,"V",51.632696,-3.947374,61
"2014-06-13","Wigan Centre",10,"V",53.54914,-2.638139,45
"2014-06-13","York Bootham",8,"V",53.967513,-1.086514,15
"2014-06-13","York Fishergate",9,"V",53.951889,-1.075861,16
"2014-06-14","Auchencorth Moss",7,"V",55.79216,-3.2429,260
"2014-06-14","Barnstaple A39",7,"V",51.074793,-4.041924,13
"2014-06-14","Belfast Centre",5,"V",54.59965,-5.928833,10
"2014-06-14","Birmingham Acocks Green",15,"V",52.437165,-1.829999,134
"2014-06-14","Birmingham Tyburn",13,"V",52.511722,-1.830583,93
"2014-06-14","Blackpool Marton",6,"V",53.80489,-3.007175,16
"2014-06-14","Cardiff Centre",11,"V",51.48178,-3.17625,12
"2014-06-14","Carlisle Roadside",13,"V",54.894834,-2.945307,11
"2014-06-14","Chatham Roadside",10,"V",51.374264,0.54797,80
"2014-06-14","Chepstow A48",13,"V",51.638094,-2.678731,67
"2014-06-14","Chesterfield Roadside",9,"V",53.231722,-1.456944,96
"2014-06-14","Coventry Allesley",12,"V",52.411563,-1.560228,98
"2014-06-14","Derry",4,"V",55.001225,-7.329115,32
"2014-06-14","Eastbourne",13,"V",50.805778,0.271611,7
"2014-06-14","Edinburgh St Leonards",8,"V",55.945589,-3.182186,81
"2014-06-14","Glasgow Kerbside",13,"V",55.85917,-4.258889,10
"2014-06-14","Glasgow Townhead",4,"V",55.865782,-4.243631,40
"2014-06-14","Grangemouth",6,"V",56.010319,-3.704399,4
"2014-06-14","Haringey Roadside",12,"V",51.5993,-0.068218,10
"2014-06-14","Harwell",14,"V",51.571078,-1.325283,126
"2014-06-14","Hull Freetown",8,"V",53.74878,-0.341222,4
"2014-06-14","Leamington Spa",14,"V",52.28881,-1.533119,55
"2014-06-14","Leamington Spa Rugby Road",12,"V",52.294884,-1.542911,66
"2014-06-14","Leeds Centre",7,"V",53.80378,-1.546472,78
"2014-06-14","Leeds Headingley Kerbside",12,"V",53.819972,-1.576361,85
"2014-06-14","Leicester University",13,"V",52.619823,-1.127311,83
"2014-06-14","Liverpool Speke",9,"V",53.34633,-2.844333,26
"2014-06-14","London Bexley",11,"V",51.46603,0.184806,13
"2014-06-14","London Bloomsbury",12,"V",51.52229,-0.125889,20
"2014-06-14","London Eltham",7,"V",51.45258,0.070766,60
"2014-06-14","London Harlington",11,"V",51.48879,-0.441614,35
"2014-06-14","London Harrow Stanmore",11,"V",51.617333,-0.298777,79
"2014-06-14","London Marylebone Road",10,"V",51.52253,-0.154611,35
"2014-06-14","London N. Kensington",13,"V",51.52105,-0.213492,5
"2014-06-14","Manchester Piccadilly",12,"V",53.48152,-2.237881,57
"2014-06-14","Newcastle Centre",7,"V",54.97825,-1.610528,45
"2014-06-14","Newport",13,"V",51.601203,-2.977281,24
"2014-06-14","Norwich Lakenfields",8,"V",52.614193,1.301976,36
"2014-06-14","Nottingham Centre",13,"V",52.95473,-1.146447,41
"2014-06-14","Oxford St Ebbes",11,"V",51.744806,-1.260278,58
"2014-06-14","Plymouth Centre",10,"V",50.37167,-4.142361,18
"2014-06-14","Portsmouth",16,"V",50.82881,-1.068583,5
"2014-06-14","Preston",10,"V",53.76559,-2.680353,40
"2014-06-14","Rochester Stoke",14,"V",51.45617,0.634889,14
"2014-06-14","Salford Eccles",16,"V",53.48481,-2.334139,30
"2014-06-14","Saltash Callington Road",10,"V",50.411463,-4.227678,65
"2014-06-14","Sheffield Devonshire Green",10,"V",53.378622,-1.478096,89
"2014-06-14","Southampton Centre",11,"V",50.90814,-1.395778,7
"2014-06-14","Southend-on-Sea",9,"V",51.544206,0.678408,37
"2014-06-14","Stanford-le-Hope Roadside",10,"V",51.518167,0.439548,18
"2014-06-14","Stockton-on-Tees Eaglescliffe",10,"V",54.516667,-1.358547,29
"2014-06-14","Stoke-on-Trent Centre",16,"V",53.02821,-2.175133,172
"2014-06-14","Storrington Roadside",11,"V",50.916932,-0.449548,41
"2014-06-14","Sunderland Silksworth",10,"V",54.88361,-1.406878,110
"2014-06-14","Swansea Roadside",9,"V",51.632696,-3.947374,61
"2014-06-14","Wigan Centre",11,"V",53.54914,-2.638139,45
"2014-06-14","York Bootham",9,"V",53.967513,-1.086514,15
"2014-06-14","York Fishergate",10,"V",53.951889,-1.075861,16
"2014-06-15","Auchencorth Moss",5,"V",55.79216,-3.2429,260
"2014-06-15","Barnstaple A39",10,"V",51.074793,-4.041924,13
"2014-06-15","Belfast Centre",5,"V",54.59965,-5.928833,10
"2014-06-15","Birmingham Acocks Green",10,"V",52.437165,-1.829999,134
"2014-06-15","Birmingham Tyburn",8,"V",52.511722,-1.830583,93
"2014-06-15","Blackpool Marton",8,"V",53.80489,-3.007175,16
"2014-06-15","Cardiff Centre",10,"V",51.48178,-3.17625,12
"2014-06-15","Carlisle Roadside",10,"V",54.894834,-2.945307,11
"2014-06-15","Chatham Roadside",5,"V",51.374264,0.54797,80
"2014-06-15","Chepstow A48",12,"V",51.638094,-2.678731,67
"2014-06-15","Chesterfield Roadside",8,"V",53.231722,-1.456944,96
"2014-06-15","Coventry Allesley",7,"V",52.411563,-1.560228,98
"2014-06-15","Derry",3,"V",55.001225,-7.329115,32
"2014-06-15","Eastbourne",6,"V",50.805778,0.271611,7
"2014-06-15","Edinburgh St Leonards",5,"V",55.945589,-3.182186,81
"2014-06-15","Glasgow Kerbside",16,"V",55.85917,-4.258889,10
"2014-06-15","Glasgow Townhead",4,"V",55.865782,-4.243631,40
"2014-06-15","Grangemouth",4,"V",56.010319,-3.704399,4
"2014-06-15","Haringey Roadside",6,"V",51.5993,-0.068218,10
"2014-06-15","Harwell",6,"V",51.571078,-1.325283,126
"2014-06-15","Hull Freetown",4,"V",53.74878,-0.341222,4
"2014-06-15","Leamington Spa",9,"V",52.28881,-1.533119,55
"2014-06-15","Leamington Spa Rugby Road",7,"V",52.294884,-1.542911,66
"2014-06-15","Leeds Centre",6,"V",53.80378,-1.546472,78
"2014-06-15","Leeds Headingley Kerbside",10,"V",53.819972,-1.576361,85
"2014-06-15","Leicester University",7,"V",52.619823,-1.127311,83
"2014-06-15","Liverpool Speke",8,"V",53.34633,-2.844333,26
"2014-06-15","London Bexley",6,"V",51.46603,0.184806,13
"2014-06-15","London Bloomsbury",6,"V",51.52229,-0.125889,20
"2014-06-15","London Eltham",4,"V",51.45258,0.070766,60
"2014-06-15","London Harlington",5,"V",51.48879,-0.441614,35
"2014-06-15","London Harrow Stanmore",7,"V",51.617333,-0.298777,79
"2014-06-15","London Marylebone Road",4,"V",51.52253,-0.154611,35
"2014-06-15","London N. Kensington",7,"V",51.52105,-0.213492,5
"2014-06-15","Manchester Piccadilly",10,"V",53.48152,-2.237881,57
"2014-06-15","Newcastle Centre",3,"V",54.97825,-1.610528,45
"2014-06-15","Newport",13,"V",51.601203,-2.977281,24
"2014-06-15","Norwich Lakenfields",5,"V",52.614193,1.301976,36
"2014-06-15","Nottingham Centre",5,"V",52.95473,-1.146447,41
"2014-06-15","Oxford St Ebbes",2,"V",51.744806,-1.260278,58
"2014-06-15","Plymouth Centre",8,"V",50.37167,-4.142361,18
"2014-06-15","Portsmouth",10,"V",50.82881,-1.068583,5
"2014-06-15","Preston",11,"V",53.76559,-2.680353,40
"2014-06-15","Rochester Stoke",10,"V",51.45617,0.634889,14
"2014-06-15","Salford Eccles",14,"V",53.48481,-2.334139,30
"2014-06-15","Saltash Callington Road",10,"V",50.411463,-4.227678,65
"2014-06-15","Sheffield Devonshire Green",7,"V",53.378622,-1.478096,89
"2014-06-15","Southampton Centre",7,"V",50.90814,-1.395778,7
"2014-06-15","Southend-on-Sea",4,"V",51.544206,0.678408,37
"2014-06-15","Stanford-le-Hope Roadside",5,"V",51.518167,0.439548,18
"2014-06-15","Stockton-on-Tees Eaglescliffe",3,"V",54.516667,-1.358547,29
"2014-06-15","Stoke-on-Trent Centre",13,"V",53.02821,-2.175133,172
"2014-06-15","Storrington Roadside",6,"V",50.916932,-0.449548,41
"2014-06-15","Sunderland Silksworth",7,"V",54.88361,-1.406878,110
"2014-06-15","Swansea Roadside",16,"V",51.632696,-3.947374,61
"2014-06-15","Wigan Centre",12,"V",53.54914,-2.638139,45
"2014-06-15","York Bootham",7,"V",53.967513,-1.086514,15
"2014-06-15","York Fishergate",7,"V",53.951889,-1.075861,16
"2014-06-16","Aberdeen",7,"V",57.15736,-2.094278,20
"2014-06-16","Auchencorth Moss",6,"V",55.79216,-3.2429,260
"2014-06-16","Barnstaple A39",10,"V",51.074793,-4.041924,13
"2014-06-16","Belfast Centre",7,"V",54.59965,-5.928833,10
"2014-06-16","Birmingham Acocks Green",9,"V",52.437165,-1.829999,134
"2014-06-16","Birmingham Tyburn",7,"V",52.511722,-1.830583,93
"2014-06-16","Birmingham Tyburn Roadside",10,"V",52.512194,-1.830861,93
"2014-06-16","Blackpool Marton",4,"V",53.80489,-3.007175,16
"2014-06-16","Cardiff Centre",8,"V",51.48178,-3.17625,12
"2014-06-16","Carlisle Roadside",9,"V",54.894834,-2.945307,11
"2014-06-16","Chatham Roadside",6,"V",51.374264,0.54797,80
"2014-06-16","Chepstow A48",11,"V",51.638094,-2.678731,67
"2014-06-16","Chesterfield Roadside",7,"V",53.231722,-1.456944,96
"2014-06-16","Coventry Allesley",7,"V",52.411563,-1.560228,98
"2014-06-16","Derry",4,"V",55.001225,-7.329115,32
"2014-06-16","Eastbourne",6,"V",50.805778,0.271611,7
"2014-06-16","Edinburgh St Leonards",7,"V",55.945589,-3.182186,81
"2014-06-16","Glasgow Kerbside",16,"V",55.85917,-4.258889,10
"2014-06-16","Glasgow Townhead",5,"V",55.865782,-4.243631,40
"2014-06-16","Grangemouth",6,"V",56.010319,-3.704399,4
"2014-06-16","Haringey Roadside",8,"V",51.5993,-0.068218,10
"2014-06-16","Harwell",8,"V",51.571078,-1.325283,126
"2014-06-16","Hull Freetown",5,"V",53.74878,-0.341222,4
"2014-06-16","Leamington Spa",9,"V",52.28881,-1.533119,55
"2014-06-16","Leamington Spa Rugby Road",6,"V",52.294884,-1.542911,66
"2014-06-16","Leeds Centre",5,"V",53.80378,-1.546472,78
"2014-06-16","Leeds Headingley Kerbside",8,"V",53.819972,-1.576361,85
"2014-06-16","Leicester University",7,"V",52.619823,-1.127311,83
"2014-06-16","Liverpool Speke",6,"V",53.34633,-2.844333,26
"2014-06-16","London Bexley",8,"V",51.46603,0.184806,13
"2014-06-16","London Bloomsbury",8,"V",51.52229,-0.125889,20
"2014-06-16","London Eltham",4,"V",51.45258,0.070766,60
"2014-06-16","London Harlington",6,"V",51.48879,-0.441614,35
"2014-06-16","London Harrow Stanmore",7,"V",51.617333,-0.298777,79
"2014-06-16","London Marylebone Road",5,"V",51.52253,-0.154611,35
"2014-06-16","London N. Kensington",9,"V",51.52105,-0.213492,5
"2014-06-16","Manchester Piccadilly",4,"V",53.48152,-2.237881,57
"2014-06-16","Newcastle Centre",4,"V",54.97825,-1.610528,45
"2014-06-16","Newport",12,"V",51.601203,-2.977281,24
"2014-06-16","Norwich Lakenfields",5,"V",52.614193,1.301976,36
"2014-06-16","Nottingham Centre",6,"V",52.95473,-1.146447,41
"2014-06-16","Oxford St Ebbes",5,"V",51.744806,-1.260278,58
"2014-06-16","Plymouth Centre",7,"V",50.37167,-4.142361,18
"2014-06-16","Portsmouth",12,"V",50.82881,-1.068583,5
"2014-06-16","Preston",7,"V",53.76559,-2.680353,40
"2014-06-16","Rochester Stoke",11,"V",51.45617,0.634889,14
"2014-06-16","Salford Eccles",8,"V",53.48481,-2.334139,30
"2014-06-16","Saltash Callington Road",10,"V",50.411463,-4.227678,65
"2014-06-16","Sheffield Devonshire Green",8,"V",53.378622,-1.478096,89
"2014-06-16","Southampton Centre",9,"V",50.90814,-1.395778,7
"2014-06-16","Southend-on-Sea",5,"V",51.544206,0.678408,37
"2014-06-16","Stanford-le-Hope Roadside",9,"V",51.518167,0.439548,18
"2014-06-16","Stockton-on-Tees Eaglescliffe",5,"V",54.516667,-1.358547,29
"2014-06-16","Stoke-on-Trent Centre",8,"V",53.02821,-2.175133,172
"2014-06-16","Storrington Roadside",7,"V",50.916932,-0.449548,41
"2014-06-16","Sunderland Silksworth",7,"V",54.88361,-1.406878,110
"2014-06-16","Swansea Roadside",14,"V",51.632696,-3.947374,61
"2014-06-16","Wigan Centre",7,"V",53.54914,-2.638139,45
"2014-06-16","York Bootham",7,"V",53.967513,-1.086514,15
"2014-06-16","York Fishergate",9,"V",53.951889,-1.075861,16
"2014-06-17","Auchencorth Moss",8,"V",55.79216,-3.2429,260
"2014-06-17","Barnstaple A39",10,"V",51.074793,-4.041924,13
"2014-06-17","Belfast Centre",8,"V",54.59965,-5.928833,10
"2014-06-17","Birmingham Acocks Green",10,"V",52.437165,-1.829999,134
"2014-06-17","Birmingham Tyburn",9,"V",52.511722,-1.830583,93
"2014-06-17","Birmingham Tyburn Roadside",12,"V",52.512194,-1.830861,93
"2014-06-17","Blackpool Marton",3,"V",53.80489,-3.007175,16
"2014-06-17","Cardiff Centre",11,"V",51.48178,-3.17625,12
"2014-06-17","Carlisle Roadside",11,"V",54.894834,-2.945307,11
"2014-06-17","Chatham Roadside",9,"V",51.374264,0.54797,80
"2014-06-17","Chepstow A48",13,"V",51.638094,-2.678731,67
"2014-06-17","Chesterfield Roadside",8,"V",53.231722,-1.456944,96
"2014-06-17","Coventry Allesley",9,"V",52.411563,-1.560228,98
"2014-06-17","Derry",2,"V",55.001225,-7.329115,32
"2014-06-17","Eastbourne",10,"V",50.805778,0.271611,7
"2014-06-17","Edinburgh St Leonards",7,"V",55.945589,-3.182186,81
"2014-06-17","Glasgow Kerbside",16,"V",55.85917,-4.258889,10
"2014-06-17","Glasgow Townhead",6,"V",55.865782,-4.243631,40
"2014-06-17","Grangemouth",7,"V",56.010319,-3.704399,4
"2014-06-17","Haringey Roadside",9,"V",51.5993,-0.068218,10
"2014-06-17","Harwell",8,"V",51.571078,-1.325283,126
"2014-06-17","Hull Freetown",6,"V",53.74878,-0.341222,4
"2014-06-17","Leamington Spa",10,"V",52.28881,-1.533119,55
"2014-06-17","Leamington Spa Rugby Road",9,"V",52.294884,-1.542911,66
"2014-06-17","Leeds Centre",5,"V",53.80378,-1.546472,78
"2014-06-17","Leeds Headingley Kerbside",9,"V",53.819972,-1.576361,85
"2014-06-17","Leicester University",8,"V",52.619823,-1.127311,83
"2014-06-17","Liverpool Speke",6,"V",53.34633,-2.844333,26
"2014-06-17","London Bexley",9,"V",51.46603,0.184806,13
"2014-06-17","London Bloomsbury",9,"V",51.52229,-0.125889,20
"2014-06-17","London Eltham",5,"V",51.45258,0.070766,60
"2014-06-17","London Harlington",6,"V",51.48879,-0.441614,35
"2014-06-17","London Harrow Stanmore",7,"V",51.617333,-0.298777,79
"2014-06-17","London Marylebone Road",8,"V",51.52253,-0.154611,35
"2014-06-17","London N. Kensington",10,"V",51.52105,-0.213492,5
"2014-06-17","Manchester Piccadilly",5,"V",53.48152,-2.237881,57
